One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

One

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: MilitaryParade
id: 1917, acc: 35.84, label: , predict: LongJump
id: 1918, acc: 33.52, label: LongJump, predict: LongJump
id: 1918, acc: 62.62, label: , predict: LongJump
id: 1918, acc: 35.87, label: , predict: LongJump
id: 1919, acc: 33.56, label: LongJump, predict: LongJump
id: 1919, acc: 62.64, label: , predict: LongJump
id: 1919, acc: 35.85, label: , predict: JugglingBalls
id: 1920, acc: 33.54, label: LongJump, predict: Billiards
id: 1920, acc: 62.66, label: , predict: LongJump
id: 1920, acc: 35.83, label: , predict: JugglingBalls
id: 1921, acc: 33.52, label: LongJump, predict: BandMarching
id: 1921, acc: 62.62, label: , predict: BandMarching
id: 1921, acc: 35.81, label: , predict: BandMarching
id: 1922, acc: 33.51, label: LongJump, predict: BandMarching
id: 1922, acc: 62.59, label: , predict: BandMarching
id: 1922, acc: 35.80, label: , predict: BandMarching
id: 1923, acc: 33.49, label: LongJump, predict: BandMarching
id: 1923, acc: 62.56, label: , predict: BandMarching
id: 1923, acc: 35.78, label: , predict: BandMarching
id: 1924, acc: 33.47, label: LongJump, predict: BandMarching
id: 1924, acc: 62.53, label: , predict: BandMarching
id: 1924, acc: 35.76, label: , predict: BandMarching
id: 1925, acc: 33.45, label: LongJump, predict: BandMarching
id: 1925, acc: 62.49, label: , predict: BandMarching
id: 1925, acc: 35.74, label: , predict: BandMarching
id: 1926, acc: 33.44, label: LongJump, predict: Rowing
id: 1926, acc: 62.46, label: , predict: JavelinThrow
id: 1926, acc: 35.72, label: , predict: Rowing
id: 1927, acc: 33.42, label: LongJump, predict: FrisbeeCatch
id: 1927, acc: 62.43, label: , predict: JavelinThrow
id: 1927, acc: 35.70, label: , predict: FrisbeeCatch
id: 1928, acc: 33.40, label: LongJump, predict: FrisbeeCatch
id: 1928, acc: 62.40, label: , predict: FrisbeeCatch
id: 1928, acc: 35.68, label: , predict: FrisbeeCatch
id: 1929, acc: 33.39, label: LongJump, predict: FrisbeeCatch
id: 1929, acc: 62.36, label: , predict: FrisbeeCatch
id: 1929, acc: 35.67, label: , predict: FrisbeeCatch
id: 1930, acc: 33.42, label: LongJump, predict: LongJump
id: 1930, acc: 62.38, label: , predict: LongJump
id: 1930, acc: 35.70, label: , predict: LongJump
id: 1931, acc: 33.45, label: LongJump, predict: LongJump
id: 1931, acc: 62.40, label: , predict: LongJump
id: 1931, acc: 35.73, label: , predict: LongJump
id: 1932, acc: 33.44, label: LongJump, predict: HighJump
id: 1932, acc: 62.42, label: , predict: LongJump
id: 1932, acc: 35.77, label: , predict: LongJump
id: 1933, acc: 33.42, label: LongJump, predict: Bowling
id: 1933, acc: 62.39, label: , predict: Bowling
id: 1933, acc: 35.75, label: , predict: Bowling
id: 1934, acc: 33.45, label: LongJump, predict: LongJump
id: 1934, acc: 62.41, label: , predict: LongJump
id: 1934, acc: 35.78, label: , predict: LongJump
id: 1935, acc: 33.44, label: Lunges, predict: MoppingFloor
id: 1935, acc: 62.43, label: , predict: Lunges
id: 1935, acc: 35.76, label: , predict: PizzaTossing
id: 1936, acc: 33.42, label: Lunges, predict: RockClimbingIndoor
id: 1936, acc: 62.45, label: , predict: Lunges
id: 1936, acc: 35.74, label: , predict: RockClimbingIndoor
id: 1937, acc: 33.45, label: Lunges, predict: Lunges
id: 1937, acc: 62.47, label: , predict: Lunges
id: 1937, acc: 35.78, label: , predict: Lunges
id: 1938, acc: 33.49, label: Lunges, predict: Lunges
id: 1938, acc: 62.49, label: , predict: Lunges
id: 1938, acc: 35.81, label: , predict: Lunges
id: 1939, acc: 33.52, label: Lunges, predict: Lunges
id: 1939, acc: 62.51, label: , predict: Lunges
id: 1939, acc: 35.84, label: , predict: Lunges
id: 1940, acc: 33.51, label: Lunges, predict: Swing
id: 1940, acc: 62.53, label: , predict: Lunges
id: 1940, acc: 35.82, label: , predict: Swing
id: 1941, acc: 33.49, label: Lunges, predict: TrampolineJumping
id: 1941, acc: 62.55, label: , predict: Lunges
id: 1941, acc: 35.81, label: , predict: TrampolineJumping
id: 1942, acc: 33.52, label: Lunges, predict: Lunges
id: 1942, acc: 62.56, label: , predict: Lunges
id: 1942, acc: 35.84, label: , predict: Lunges
id: 1943, acc: 33.56, label: Lunges, predict: Lunges
id: 1943, acc: 62.58, label: , predict: Lunges
id: 1943, acc: 35.87, label: , predict: Lunges
id: 1944, acc: 33.54, label: Lunges, predict: MilitaryParade
id: 1944, acc: 62.60, label: , predict: Lunges
id: 1944, acc: 35.91, label: , predict: Lunges
id: 1945, acc: 33.57, label: Lunges, predict: Lunges
id: 1945, acc: 62.62, label: , predict: Lunges
id: 1945, acc: 35.94, label: , predict: Lunges
id: 1946, acc: 33.61, label: Lunges, predict: Lunges
id: 1946, acc: 62.64, label: , predict: Lunges
id: 1946, acc: 35.97, label: , predict: Lunges
id: 1947, acc: 33.59, label: Lunges, predict: Swing
id: 1947, acc: 62.61, label: , predict: Swing
id: 1947, acc: 36.00, label: , predict: Lunges
id: 1948, acc: 33.62, label: Lunges, predict: Lunges
id: 1948, acc: 62.63, label: , predict: Lunges
id: 1948, acc: 36.04, label: , predict: Lunges
id: 1949, acc: 33.66, label: Lunges, predict: Lunges
id: 1949, acc: 62.65, label: , predict: Lunges
id: 1949, acc: 36.07, label: , predict: Lunges
id: 1950, acc: 33.64, label: Lunges, predict: TrampolineJumping
id: 1950, acc: 62.67, label: , predict: Lunges
id: 1950, acc: 36.10, label: , predict: Lunges
id: 1951, acc: 33.62, label: Lunges, predict: TrampolineJumping
id: 1951, acc: 62.69, label: , predict: Lunges
id: 1951, acc: 36.08, label: , predict: TrampolineJumping
id: 1952, acc: 33.61, label: Lunges, predict: TrampolineJumping
id: 1952, acc: 62.70, label: , predict: Lunges
id: 1952, acc: 36.07, label: , predict: TrampolineJumping
id: 1953, acc: 33.64, label: Lunges, predict: Lunges
id: 1953, acc: 62.72, label: , predict: Lunges
id: 1953, acc: 36.05, label: , predict: JumpingJack
id: 1954, acc: 33.62, label: Lunges, predict: JavelinThrow
id: 1954, acc: 62.69, label: , predict: Swing
id: 1954, acc: 36.03, label: , predict: JavelinThrow
id: 1955, acc: 33.61, label: Lunges, predict: Swing
id: 1955, acc: 62.66, label: , predict: Swing
id: 1955, acc: 36.01, label: , predict: Swing
id: 1956, acc: 33.59, label: Lunges, predict: JavelinThrow
id: 1956, acc: 62.63, label: , predict: Biking
id: 1956, acc: 35.99, label: , predict: JavelinThrow
id: 1957, acc: 33.57, label: Lunges, predict: TrampolineJumping
id: 1957, acc: 62.60, label: , predict: TrampolineJumping
id: 1957, acc: 35.97, label: , predict: TrampolineJumping
id: 1958, acc: 33.55, label: Lunges, predict: TrampolineJumping
id: 1958, acc: 62.56, label: , predict: TrampolineJumping
id: 1958, acc: 35.96, label: , predict: TrampolineJumping
id: 1959, acc: 33.54, label: Lunges, predict: MoppingFloor
id: 1959, acc: 62.58, label: , predict: Lunges
id: 1959, acc: 35.99, label: , predict: Lunges
id: 1960, acc: 33.52, label: Lunges, predict: TrampolineJumping
id: 1960, acc: 62.55, label: , predict: TrampolineJumping
id: 1960, acc: 35.97, label: , predict: TrampolineJumping
id: 1961, acc: 33.50, label: Lunges, predict: TrampolineJumping
id: 1961, acc: 62.52, label: , predict: TrampolineJumping
id: 1961, acc: 35.95, label: , predict: TrampolineJumping
id: 1962, acc: 33.49, label: Lunges, predict: RockClimbingIndoor
id: 1962, acc: 62.49, label: , predict: CuttingInKitchen
id: 1962, acc: 35.93, label: , predict: RockClimbingIndoor
id: 1963, acc: 33.47, label: Lunges, predict: RockClimbingIndoor
id: 1963, acc: 62.46, label: , predict: MoppingFloor
id: 1963, acc: 35.91, label: , predict: RockClimbingIndoor
id: 1964, acc: 33.45, label: Lunges, predict: RockClimbingIndoor
id: 1964, acc: 62.42, label: , predict: TrampolineJumping
id: 1964, acc: 35.90, label: , predict: TrampolineJumping
id: 1965, acc: 33.44, label: Lunges, predict: SoccerJuggling
id: 1965, acc: 62.39, label: , predict: TennisSwing
id: 1965, acc: 35.88, label: , predict: SoccerJuggling
id: 1966, acc: 33.42, label: Lunges, predict: TennisSwing
id: 1966, acc: 62.36, label: , predict: TennisSwing
id: 1966, acc: 35.86, label: , predict: Rowing
id: 1967, acc: 33.40, label: Lunges, predict: SoccerJuggling
id: 1967, acc: 62.33, label: , predict: SoccerJuggling
id: 1967, acc: 35.84, label: , predict: Rowing
id: 1968, acc: 33.38, label: Lunges, predict: Rowing
id: 1968, acc: 62.30, label: , predict: Biking
id: 1968, acc: 35.82, label: , predict: Rowing
id: 1969, acc: 33.37, label: Lunges, predict: SoccerJuggling
id: 1969, acc: 62.27, label: , predict: TennisSwing
id: 1969, acc: 35.80, label: , predict: SoccerJuggling
id: 1970, acc: 33.35, label: Lunges, predict: TennisSwing
id: 1970, acc: 62.23, label: , predict: Biking
id: 1970, acc: 35.79, label: , predict: Rowing
id: 1971, acc: 33.33, label: Lunges, predict: Rowing
id: 1971, acc: 62.20, label: , predict: Biking
id: 1971, acc: 35.77, label: , predict: Rowing
id: 1972, acc: 33.37, label: MilitaryParade, predict: MilitaryParade
id: 1972, acc: 62.17, label: , predict: BandMarching
id: 1972, acc: 35.75, label: , predict: BandMarching
id: 1973, acc: 33.35, label: MilitaryParade, predict: Basketball
id: 1973, acc: 62.19, label: , predict: MilitaryParade
id: 1973, acc: 35.78, label: , predict: MilitaryParade
id: 1974, acc: 33.38, label: MilitaryParade, predict: MilitaryParade
id: 1974, acc: 62.21, label: , predict: MilitaryParade
id: 1974, acc: 35.82, label: , predict: MilitaryParade
id: 1975, acc: 33.37, label: MilitaryParade, predict: BandMarching
id: 1975, acc: 62.18, label: , predict: BandMarching
id: 1975, acc: 35.80, label: , predict: BandMarching
id: 1976, acc: 33.40, label: MilitaryParade, predict: MilitaryParade
id: 1976, acc: 62.15, label: , predict: BandMarching
id: 1976, acc: 35.83, label: , predict: MilitaryParade
id: 1977, acc: 33.43, label: MilitaryParade, predict: MilitaryParade
id: 1977, acc: 62.16, label: , predict: MilitaryParade
id: 1977, acc: 35.86, label: , predict: MilitaryParade
id: 1978, acc: 33.42, label: MilitaryParade, predict: JugglingBalls
id: 1978, acc: 62.18, label: , predict: MilitaryParade
id: 1978, acc: 35.84, label: , predict: JugglingBalls
id: 1979, acc: 33.45, label: MilitaryParade, predict: MilitaryParade
id: 1979, acc: 62.20, label: , predict: MilitaryParade
id: 1979, acc: 35.88, label: , predict: MilitaryParade
id: 1980, acc: 33.48, label: MilitaryParade, predict: MilitaryParade
id: 1980, acc: 62.17, label: , predict: BandMarching
id: 1980, acc: 35.91, label: , predict: MilitaryParade
id: 1981, acc: 33.52, label: MilitaryParade, predict: MilitaryParade
id: 1981, acc: 62.19, label: , predict: MilitaryParade
id: 1981, acc: 35.94, label: , predict: MilitaryParade
id: 1982, acc: 33.55, label: MilitaryParade, predict: MilitaryParade
id: 1982, acc: 62.21, label: , predict: MilitaryParade
id: 1982, acc: 35.97, label: , predict: MilitaryParade
id: 1983, acc: 33.59, label: MilitaryParade, predict: MilitaryParade
id: 1983, acc: 62.23, label: , predict: MilitaryParade
id: 1983, acc: 36.01, label: , predict: MilitaryParade
id: 1984, acc: 33.62, label: MilitaryParade, predict: MilitaryParade
id: 1984, acc: 62.25, label: , predict: MilitaryParade
id: 1984, acc: 36.04, label: , predict: MilitaryParade
id: 1985, acc: 33.65, label: MilitaryParade, predict: MilitaryParade
id: 1985, acc: 62.27, label: , predict: MilitaryParade
id: 1985, acc: 36.07, label: , predict: MilitaryParade
id: 1986, acc: 33.69, label: MilitaryParade, predict: MilitaryParade
id: 1986, acc: 62.29, label: , predict: MilitaryParade
id: 1986, acc: 36.10, label: , predict: MilitaryParade
id: 1987, acc: 33.67, label: MilitaryParade, predict: JugglingBalls
id: 1987, acc: 62.30, label: , predict: MilitaryParade
id: 1987, acc: 36.08, label: , predict: JugglingBalls
id: 1988, acc: 33.65, label: MilitaryParade, predict: BandMarching
id: 1988, acc: 62.27, label: , predict: BandMarching
id: 1988, acc: 36.07, label: , predict: BandMarching
id: 1989, acc: 33.63, label: MilitaryParade, predict: BandMarching
id: 1989, acc: 62.24, label: , predict: BandMarching
id: 1989, acc: 36.05, label: , predict: BandMarching
id: 1990, acc: 33.67, label: MilitaryParade, predict: MilitaryParade
id: 1990, acc: 62.21, label: , predict: BandMarching
id: 1990, acc: 36.03, label: , predict: BandMarching
id: 1991, acc: 33.70, label: MilitaryParade, predict: MilitaryParade
id: 1991, acc: 62.23, label: , predict: MilitaryParade
id: 1991, acc: 36.06, label: , predict: MilitaryParade
id: 1992, acc: 33.68, label: MilitaryParade, predict: JugglingBalls
id: 1992, acc: 62.20, label: , predict: VolleyballSpiking
id: 1992, acc: 36.04, label: , predict: JugglingBalls
id: 1993, acc: 33.67, label: MilitaryParade, predict: VolleyballSpiking
id: 1993, acc: 62.17, label: , predict: VolleyballSpiking
id: 1993, acc: 36.03, label: , predict: VolleyballSpiking
id: 1994, acc: 33.65, label: MilitaryParade, predict: BandMarching
id: 1994, acc: 62.19, label: , predict: MilitaryParade
id: 1994, acc: 36.01, label: , predict: BandMarching
id: 1995, acc: 33.68, label: MilitaryParade, predict: MilitaryParade
id: 1995, acc: 62.21, label: , predict: MilitaryParade
id: 1995, acc: 36.04, label: , predict: MilitaryParade
id: 1996, acc: 33.72, label: MilitaryParade, predict: MilitaryParade
id: 1996, acc: 62.22, label: , predict: MilitaryParade
id: 1996, acc: 36.07, label: , predict: MilitaryParade
id: 1997, acc: 33.75, label: MilitaryParade, predict: MilitaryParade
id: 1997, acc: 62.24, label: , predict: MilitaryParade
id: 1997, acc: 36.10, label: , predict: MilitaryParade
id: 1998, acc: 33.78, label: MilitaryParade, predict: MilitaryParade
id: 1998, acc: 62.26, label: , predict: MilitaryParade
id: 1998, acc: 36.14, label: , predict: MilitaryParade
id: 1999, acc: 33.82, label: MilitaryParade, predict: MilitaryParade
id: 1999, acc: 62.28, label: , predict: MilitaryParade
id: 1999, acc: 36.17, label: , predict: MilitaryParade
id: 2000, acc: 33.85, label: MilitaryParade, predict: MilitaryParade
id: 2000, acc: 62.30, label: , predict: MilitaryParade
id: 2000, acc: 36.20, label: , predict: MilitaryParade
id: 2001, acc: 33.88, label: MilitaryParade, predict: MilitaryParade
id: 2001, acc: 62.32, label: , predict: MilitaryParade
id: 2001, acc: 36.23, label: , predict: MilitaryParade
id: 2002, acc: 33.92, label: MilitaryParade, predict: MilitaryParade
id: 2002, acc: 62.34, label: , predict: MilitaryParade
id: 2002, acc: 36.26, label: , predict: MilitaryParade
id: 2003, acc: 33.95, label: MilitaryParade, predict: MilitaryParade
id: 2003, acc: 62.36, label: , predict: MilitaryParade
id: 2003, acc: 36.30, label: , predict: MilitaryParade
id: 2004, acc: 33.98, label: MilitaryParade, predict: MilitaryParade
id: 2004, acc: 62.38, label: , predict: MilitaryParade
id: 2004, acc: 36.33, label: , predict: MilitaryParade
id: 2005, acc: 33.97, label: Mixing, predict: RockClimbingIndoor
id: 2005, acc: 62.39, label: , predict: Mixing
id: 2005, acc: 36.31, label: , predict: RockClimbingIndoor
id: 2006, acc: 33.95, label: Mixing, predict: MilitaryParade
id: 2006, acc: 62.36, label: , predict: CuttingInKitchen
id: 2006, acc: 36.29, label: , predict: MilitaryParade
id: 2007, acc: 33.93, label: Mixing, predict: MilitaryParade
id: 2007, acc: 62.33, label: , predict: CuttingInKitchen
id: 2007, acc: 36.27, label: , predict: MilitaryParade
id: 2008, acc: 33.91, label: Mixing, predict: MilitaryParade
id: 2008, acc: 62.35, label: , predict: Mixing
id: 2008, acc: 36.25, label: , predict: MilitaryParade
id: 2009, acc: 33.90, label: Mixing, predict: MilitaryParade
id: 2009, acc: 62.37, label: , predict: Mixing
id: 2009, acc: 36.24, label: , predict: MilitaryParade
id: 2010, acc: 33.93, label: Mixing, predict: Mixing
id: 2010, acc: 62.39, label: , predict: Mixing
id: 2010, acc: 36.27, label: , predict: Mixing
id: 2011, acc: 33.91, label: Mixing, predict: MilitaryParade
id: 2011, acc: 62.41, label: , predict: Mixing
id: 2011, acc: 36.25, label: , predict: MilitaryParade
id: 2012, acc: 33.90, label: Mixing, predict: RockClimbingIndoor
id: 2012, acc: 62.38, label: , predict: Knitting
id: 2012, acc: 36.23, label: , predict: RockClimbingIndoor
id: 2013, acc: 33.88, label: Mixing, predict: PlayingDaf
id: 2013, acc: 62.39, label: , predict: Mixing
id: 2013, acc: 36.21, label: , predict: PlayingDaf
id: 2014, acc: 33.86, label: Mixing, predict: PlayingDaf
id: 2014, acc: 62.41, label: , predict: Mixing
id: 2014, acc: 36.20, label: , predict: PlayingDaf
id: 2015, acc: 33.85, label: Mixing, predict: Rowing
id: 2015, acc: 62.43, label: , predict: Mixing
id: 2015, acc: 36.18, label: , predict: PlayingDaf
id: 2016, acc: 33.83, label: Mixing, predict: Rowing
id: 2016, acc: 62.45, label: , predict: Mixing
id: 2016, acc: 36.16, label: , predict: SkyDiving
id: 2017, acc: 33.81, label: Mixing, predict: Rowing
id: 2017, acc: 62.42, label: , predict: Biking
id: 2017, acc: 36.14, label: , predict: Rowing
id: 2018, acc: 33.80, label: Mixing, predict: CuttingInKitchen
id: 2018, acc: 62.39, label: , predict: CuttingInKitchen
id: 2018, acc: 36.12, label: , predict: RockClimbingIndoor
id: 2019, acc: 33.83, label: Mixing, predict: Mixing
id: 2019, acc: 62.41, label: , predict: Mixing
id: 2019, acc: 36.16, label: , predict: Mixing
id: 2020, acc: 33.86, label: Mixing, predict: Mixing
id: 2020, acc: 62.43, label: , predict: Mixing
id: 2020, acc: 36.19, label: , predict: Mixing
id: 2021, acc: 33.89, label: Mixing, predict: Mixing
id: 2021, acc: 62.44, label: , predict: Mixing
id: 2021, acc: 36.22, label: , predict: Mixing
id: 2022, acc: 33.88, label: Mixing, predict: RockClimbingIndoor
id: 2022, acc: 62.46, label: , predict: Mixing
id: 2022, acc: 36.20, label: , predict: RockClimbingIndoor
id: 2023, acc: 33.91, label: Mixing, predict: Mixing
id: 2023, acc: 62.48, label: , predict: Mixing
id: 2023, acc: 36.18, label: , predict: RockClimbingIndoor
id: 2024, acc: 33.89, label: Mixing, predict: Billiards
id: 2024, acc: 62.50, label: , predict: Mixing
id: 2024, acc: 36.17, label: , predict: Billiards
id: 2025, acc: 33.88, label: Mixing, predict: MilitaryParade
id: 2025, acc: 62.52, label: , predict: Mixing
id: 2025, acc: 36.15, label: , predict: RockClimbingIndoor
id: 2026, acc: 33.86, label: Mixing, predict: WritingOnBoard
id: 2026, acc: 62.49, label: , predict: BlowingCandles
id: 2026, acc: 36.13, label: , predict: WritingOnBoard
id: 2027, acc: 33.84, label: Mixing, predict: RockClimbingIndoor
id: 2027, acc: 62.51, label: , predict: Mixing
id: 2027, acc: 36.11, label: , predict: RockClimbingIndoor
id: 2028, acc: 33.83, label: Mixing, predict: RockClimbingIndoor
id: 2028, acc: 62.48, label: , predict: RockClimbingIndoor
id: 2028, acc: 36.09, label: , predict: RockClimbingIndoor
id: 2029, acc: 33.81, label: Mixing, predict: WallPushups
id: 2029, acc: 62.44, label: , predict: BlowingCandles
id: 2029, acc: 36.08, label: , predict: WallPushups
id: 2030, acc: 33.79, label: Mixing, predict: WallPushups
id: 2030, acc: 62.41, label: , predict: WallPushups
id: 2030, acc: 36.06, label: , predict: WallPushups
id: 2031, acc: 33.78, label: Mixing, predict: MilitaryParade
id: 2031, acc: 62.38, label: , predict: Drumming
id: 2031, acc: 36.04, label: , predict: MilitaryParade
id: 2032, acc: 33.76, label: Mixing, predict: SalsaSpin
id: 2032, acc: 62.40, label: , predict: Mixing
id: 2032, acc: 36.02, label: , predict: SkyDiving
id: 2033, acc: 33.74, label: Mixing, predict: MoppingFloor
id: 2033, acc: 62.42, label: , predict: Mixing
id: 2033, acc: 36.06, label: , predict: Mixing
id: 2034, acc: 33.73, label: Mixing, predict: MoppingFloor
id: 2034, acc: 62.44, label: , predict: Mixing
id: 2034, acc: 36.04, label: , predict: SalsaSpin
id: 2035, acc: 33.71, label: Mixing, predict: SkyDiving
id: 2035, acc: 62.46, label: , predict: Mixing
id: 2035, acc: 36.02, label: , predict: SkyDiving
id: 2036, acc: 33.69, label: Mixing, predict: SalsaSpin
id: 2036, acc: 62.48, label: , predict: Mixing
id: 2036, acc: 36.00, label: , predict: SalsaSpin
id: 2037, acc: 33.68, label: Mixing, predict: BlowingCandles
id: 2037, acc: 62.44, label: , predict: SalsaSpin
id: 2037, acc: 35.98, label: , predict: BlowingCandles
id: 2038, acc: 33.66, label: Mixing, predict: SalsaSpin
id: 2038, acc: 62.41, label: , predict: SalsaSpin
id: 2038, acc: 35.97, label: , predict: SalsaSpin
id: 2039, acc: 33.64, label: Mixing, predict: MilitaryParade
id: 2039, acc: 62.38, label: , predict: BlowingCandles
id: 2039, acc: 35.95, label: , predict: MilitaryParade
id: 2040, acc: 33.68, label: Mixing, predict: Mixing
id: 2040, acc: 62.40, label: , predict: Mixing
id: 2040, acc: 35.98, label: , predict: Mixing
id: 2041, acc: 33.66, label: Mixing, predict: JugglingBalls
id: 2041, acc: 62.37, label: , predict: BlowingCandles
id: 2041, acc: 35.96, label: , predict: JugglingBalls
id: 2042, acc: 33.64, label: Mixing, predict: MilitaryParade
id: 2042, acc: 62.34, label: , predict: BlowingCandles
id: 2042, acc: 35.95, label: , predict: JugglingBalls
id: 2043, acc: 33.63, label: Mixing, predict: JugglingBalls
id: 2043, acc: 62.31, label: , predict: PlayingTabla
id: 2043, acc: 35.93, label: , predict: JugglingBalls
id: 2044, acc: 33.61, label: Mixing, predict: MilitaryParade
id: 2044, acc: 62.28, label: , predict: PlayingTabla
id: 2044, acc: 35.91, label: , predict: JugglingBalls
id: 2045, acc: 33.59, label: Mixing, predict: RopeClimbing
id: 2045, acc: 62.30, label: , predict: Mixing
id: 2045, acc: 35.89, label: , predict: RopeClimbing
id: 2046, acc: 33.58, label: Mixing, predict: CuttingInKitchen
id: 2046, acc: 62.32, label: , predict: Mixing
id: 2046, acc: 35.87, label: , predict: CuttingInKitchen
id: 2047, acc: 33.56, label: Mixing, predict: RockClimbingIndoor
id: 2047, acc: 62.34, label: , predict: Mixing
id: 2047, acc: 35.91, label: , predict: Mixing
id: 2048, acc: 33.54, label: Mixing, predict: TrampolineJumping
id: 2048, acc: 62.30, label: , predict: RockClimbingIndoor
id: 2048, acc: 35.89, label: , predict: TrampolineJumping
id: 2049, acc: 33.53, label: Mixing, predict: Drumming
id: 2049, acc: 62.27, label: , predict: RockClimbingIndoor
id: 2049, acc: 35.87, label: , predict: Drumming
id: 2050, acc: 33.51, label: MoppingFloor, predict: WalkingWithDog
id: 2050, acc: 62.29, label: , predict: MoppingFloor
id: 2050, acc: 35.85, label: , predict: SoccerJuggling
id: 2051, acc: 33.50, label: MoppingFloor, predict: Billiards
id: 2051, acc: 62.31, label: , predict: MoppingFloor
id: 2051, acc: 35.84, label: , predict: RockClimbingIndoor
id: 2052, acc: 33.48, label: MoppingFloor, predict: Billiards
id: 2052, acc: 62.28, label: , predict: BabyCrawling
id: 2052, acc: 35.82, label: , predict: Billiards
id: 2053, acc: 33.46, label: MoppingFloor, predict: Billiards
id: 2053, acc: 62.25, label: , predict: BabyCrawling
id: 2053, acc: 35.80, label: , predict: Billiards
id: 2054, acc: 33.45, label: MoppingFloor, predict: MilitaryParade
id: 2054, acc: 62.22, label: , predict: MilitaryParade
id: 2054, acc: 35.78, label: , predict: MilitaryParade
id: 2055, acc: 33.43, label: MoppingFloor, predict: MilitaryParade
id: 2055, acc: 62.19, label: , predict: MilitaryParade
id: 2055, acc: 35.77, label: , predict: MilitaryParade
id: 2056, acc: 33.41, label: MoppingFloor, predict: MilitaryParade
id: 2056, acc: 62.16, label: , predict: Hammering
id: 2056, acc: 35.75, label: , predict: JugglingBalls
id: 2057, acc: 33.40, label: MoppingFloor, predict: Billiards
id: 2057, acc: 62.18, label: , predict: MoppingFloor
id: 2057, acc: 35.73, label: , predict: Billiards
id: 2058, acc: 33.38, label: MoppingFloor, predict: MilitaryParade
id: 2058, acc: 62.15, label: , predict: HorseRace
id: 2058, acc: 35.71, label: , predict: MilitaryParade
id: 2059, acc: 33.37, label: MoppingFloor, predict: MilitaryParade
id: 2059, acc: 62.12, label: , predict: Fencing
id: 2059, acc: 35.70, label: , predict: MilitaryParade
id: 2060, acc: 33.35, label: MoppingFloor, predict: Billiards
id: 2060, acc: 62.14, label: , predict: MoppingFloor
id: 2060, acc: 35.68, label: , predict: Billiards
id: 2061, acc: 33.33, label: MoppingFloor, predict: RockClimbingIndoor
id: 2061, acc: 62.15, label: , predict: MoppingFloor
id: 2061, acc: 35.66, label: , predict: RockClimbingIndoor
id: 2062, acc: 33.32, label: MoppingFloor, predict: Billiards
id: 2062, acc: 62.17, label: , predict: MoppingFloor
id: 2062, acc: 35.65, label: , predict: Billiards
id: 2063, acc: 33.30, label: MoppingFloor, predict: SoccerJuggling
id: 2063, acc: 62.14, label: , predict: BoxingPunchingBag
id: 2063, acc: 35.63, label: , predict: SoccerJuggling
id: 2064, acc: 33.28, label: MoppingFloor, predict: Lunges
id: 2064, acc: 62.16, label: , predict: MoppingFloor
id: 2064, acc: 35.61, label: , predict: Lunges
id: 2065, acc: 33.27, label: MoppingFloor, predict: Lunges
id: 2065, acc: 62.18, label: , predict: MoppingFloor
id: 2065, acc: 35.59, label: , predict: Lunges
id: 2066, acc: 33.25, label: MoppingFloor, predict: MilitaryParade
id: 2066, acc: 62.15, label: , predict: HulaHoop
id: 2066, acc: 35.58, label: , predict: MilitaryParade
id: 2067, acc: 33.24, label: MoppingFloor, predict: Lunges
id: 2067, acc: 62.12, label: , predict: Lunges
id: 2067, acc: 35.56, label: , predict: Lunges
id: 2068, acc: 33.22, label: MoppingFloor, predict: Lunges
id: 2068, acc: 62.09, label: , predict: Lunges
id: 2068, acc: 35.54, label: , predict: Lunges
id: 2069, acc: 33.20, label: MoppingFloor, predict: Lunges
id: 2069, acc: 62.11, label: , predict: MoppingFloor
id: 2069, acc: 35.52, label: , predict: Lunges
id: 2070, acc: 33.19, label: MoppingFloor, predict: WalkingWithDog
id: 2070, acc: 62.13, label: , predict: MoppingFloor
id: 2070, acc: 35.51, label: , predict: WalkingWithDog
id: 2071, acc: 33.22, label: MoppingFloor, predict: MoppingFloor
id: 2071, acc: 62.14, label: , predict: MoppingFloor
id: 2071, acc: 35.54, label: , predict: MoppingFloor
id: 2072, acc: 33.20, label: MoppingFloor, predict: GolfSwing
id: 2072, acc: 62.11, label: , predict: WalkingWithDog
id: 2072, acc: 35.52, label: , predict: GolfSwing
id: 2073, acc: 33.19, label: MoppingFloor, predict: Kayaking
id: 2073, acc: 62.08, label: , predict: WalkingWithDog
id: 2073, acc: 35.50, label: , predict: BabyCrawling
id: 2074, acc: 33.17, label: MoppingFloor, predict: Rowing
id: 2074, acc: 62.05, label: , predict: SkyDiving
id: 2074, acc: 35.49, label: , predict: Rowing
id: 2075, acc: 33.16, label: MoppingFloor, predict: RockClimbingIndoor
id: 2075, acc: 62.07, label: , predict: MoppingFloor
id: 2075, acc: 35.47, label: , predict: RockClimbingIndoor
id: 2076, acc: 33.14, label: MoppingFloor, predict: RockClimbingIndoor
id: 2076, acc: 62.09, label: , predict: MoppingFloor
id: 2076, acc: 35.45, label: , predict: RockClimbingIndoor
id: 2077, acc: 33.12, label: MoppingFloor, predict: WalkingWithDog
id: 2077, acc: 62.11, label: , predict: MoppingFloor
id: 2077, acc: 35.44, label: , predict: WalkingWithDog
