Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

Framing

id: 0001, acc: 0.00, label: ApplyEyeMakeup, predict: BlowingCandles
id: 2062, acc: 62.27, label: MoppingFloor, predict: MoppingFloor
id: 2062, acc: 33.37, label: , predict: MoppingFloor
id: 2062, acc: 71.19, label: , predict: MoppingFloor
id: 2063, acc: 62.29, label: MoppingFloor, predict: MoppingFloor
id: 2063, acc: 33.40, label: , predict: MoppingFloor
id: 2063, acc: 71.21, label: , predict: MoppingFloor
id: 2064, acc: 62.31, label: MoppingFloor, predict: MoppingFloor
id: 2064, acc: 33.43, label: , predict: MoppingFloor
id: 2064, acc: 71.22, label: , predict: MoppingFloor
id: 2065, acc: 62.32, label: MoppingFloor, predict: MoppingFloor
id: 2065, acc: 33.41, label: , predict: Lunges
id: 2065, acc: 71.23, label: , predict: MoppingFloor
id: 2066, acc: 62.29, label: MoppingFloor, predict: HulaHoop
id: 2066, acc: 33.40, label: , predict: MilitaryParade
id: 2066, acc: 71.20, label: , predict: HulaHoop
id: 2067, acc: 62.26, label: MoppingFloor, predict: Lunges
id: 2067, acc: 33.38, label: , predict: MilitaryParade
id: 2067, acc: 71.21, label: , predict: MoppingFloor
id: 2068, acc: 62.23, label: MoppingFloor, predict: Lunges
id: 2068, acc: 33.37, label: , predict: Lunges
id: 2068, acc: 71.18, label: , predict: Lunges
id: 2069, acc: 62.25, label: MoppingFloor, predict: MoppingFloor
id: 2069, acc: 33.35, label: , predict: WalkingWithDog
id: 2069, acc: 71.19, label: , predict: MoppingFloor
id: 2070, acc: 62.22, label: MoppingFloor, predict: TrampolineJumping
id: 2070, acc: 33.33, label: , predict: TrampolineJumping
id: 2070, acc: 71.21, label: , predict: MoppingFloor
id: 2071, acc: 62.24, label: MoppingFloor, predict: MoppingFloor
id: 2071, acc: 33.32, label: , predict: TrampolineJumping
id: 2071, acc: 71.22, label: , predict: MoppingFloor
id: 2072, acc: 62.26, label: MoppingFloor, predict: MoppingFloor
id: 2072, acc: 33.30, label: , predict: MilitaryParade
id: 2072, acc: 71.24, label: , predict: MoppingFloor
id: 2073, acc: 62.28, label: MoppingFloor, predict: MoppingFloor
id: 2073, acc: 33.29, label: , predict: MilitaryParade
id: 2073, acc: 71.25, label: , predict: MoppingFloor
id: 2074, acc: 62.25, label: MoppingFloor, predict: TrampolineJumping
id: 2074, acc: 33.27, label: , predict: TrampolineJumping
id: 2074, acc: 71.22, label: , predict: SkyDiving
id: 2075, acc: 62.22, label: MoppingFloor, predict: Skiing
id: 2075, acc: 33.25, label: , predict: MilitaryParade
id: 2075, acc: 71.23, label: , predict: MoppingFloor
id: 2076, acc: 62.24, label: MoppingFloor, predict: MoppingFloor
id: 2076, acc: 33.24, label: , predict: MilitaryParade
id: 2076, acc: 71.24, label: , predict: MoppingFloor
id: 2077, acc: 62.25, label: MoppingFloor, predict: MoppingFloor
id: 2077, acc: 33.27, label: , predict: MoppingFloor
id: 2077, acc: 71.26, label: , predict: MoppingFloor
id: 2078, acc: 62.27, label: MoppingFloor, predict: MoppingFloor
id: 2078, acc: 33.30, label: , predict: MoppingFloor
id: 2078, acc: 71.27, label: , predict: MoppingFloor
id: 2079, acc: 62.24, label: MoppingFloor, predict: CricketBowling
id: 2079, acc: 33.29, label: , predict: CricketBowling
id: 2079, acc: 71.24, label: , predict: Bowling
id: 2080, acc: 62.21, label: MoppingFloor, predict: CricketBowling
id: 2080, acc: 33.27, label: , predict: CricketBowling
id: 2080, acc: 71.20, label: , predict: Bowling
id: 2081, acc: 62.18, label: MoppingFloor, predict: Bowling
id: 2081, acc: 33.25, label: , predict: CricketBowling
id: 2081, acc: 71.17, label: , predict: Bowling
id: 2082, acc: 62.20, label: MoppingFloor, predict: MoppingFloor
id: 2082, acc: 33.24, label: , predict: CricketBowling
id: 2082, acc: 71.18, label: , predict: MoppingFloor
id: 2083, acc: 62.22, label: MoppingFloor, predict: MoppingFloor
id: 2083, acc: 33.22, label: , predict: CricketBowling
id: 2083, acc: 71.15, label: , predict: CricketShot
id: 2084, acc: 62.19, label: Nunchucks, predict: TrampolineJumping
id: 2084, acc: 33.21, label: , predict: TrampolineJumping
id: 2084, acc: 71.11, label: , predict: TrampolineJumping
id: 2085, acc: 62.16, label: Nunchucks, predict: TrampolineJumping
id: 2085, acc: 33.19, label: , predict: TrampolineJumping
id: 2085, acc: 71.08, label: , predict: TrampolineJumping
id: 2086, acc: 62.13, label: Nunchucks, predict: TrampolineJumping
id: 2086, acc: 33.17, label: , predict: TrampolineJumping
id: 2086, acc: 71.05, label: , predict: TrampolineJumping
id: 2087, acc: 62.10, label: Nunchucks, predict: TrampolineJumping
id: 2087, acc: 33.16, label: , predict: TrampolineJumping
id: 2087, acc: 71.01, label: , predict: TrampolineJumping
id: 2088, acc: 62.07, label: Nunchucks, predict: TrampolineJumping
id: 2088, acc: 33.14, label: , predict: TrampolineJumping
id: 2088, acc: 70.98, label: , predict: SoccerJuggling
id: 2089, acc: 62.04, label: Nunchucks, predict: TrampolineJumping
id: 2089, acc: 33.13, label: , predict: TrampolineJumping
id: 2089, acc: 70.94, label: , predict: GolfSwing
id: 2090, acc: 62.01, label: Nunchucks, predict: TrampolineJumping
id: 2090, acc: 33.11, label: , predict: TrampolineJumping
id: 2090, acc: 70.91, label: , predict: TrampolineJumping
id: 2091, acc: 61.98, label: Nunchucks, predict: TrampolineJumping
id: 2091, acc: 33.09, label: , predict: TrampolineJumping
id: 2091, acc: 70.88, label: , predict: SoccerJuggling
id: 2092, acc: 61.95, label: Nunchucks, predict: TrampolineJumping
id: 2092, acc: 33.08, label: , predict: TrampolineJumping
id: 2092, acc: 70.84, label: , predict: SoccerJuggling
id: 2093, acc: 61.92, label: Nunchucks, predict: TrampolineJumping
id: 2093, acc: 33.06, label: , predict: TrampolineJumping
id: 2093, acc: 70.81, label: , predict: TrampolineJumping
id: 2094, acc: 61.89, label: Nunchucks, predict: HammerThrow
id: 2094, acc: 33.05, label: , predict: Swing
id: 2094, acc: 70.77, label: , predict: SoccerJuggling
id: 2095, acc: 61.86, label: Nunchucks, predict: HammerThrow
id: 2095, acc: 33.03, label: , predict: Swing
id: 2095, acc: 70.74, label: , predict: SoccerJuggling
id: 2096, acc: 61.83, label: Nunchucks, predict: TennisSwing
id: 2096, acc: 33.02, label: , predict: Swing
id: 2096, acc: 70.71, label: , predict: TennisSwing
id: 2097, acc: 61.80, label: Nunchucks, predict: FrisbeeCatch
id: 2097, acc: 33.00, label: , predict: TrampolineJumping
id: 2097, acc: 70.67, label: , predict: FrisbeeCatch
id: 2098, acc: 61.77, label: Nunchucks, predict: TennisSwing
id: 2098, acc: 32.98, label: , predict: TrampolineJumping
id: 2098, acc: 70.64, label: , predict: TennisSwing
id: 2099, acc: 61.74, label: Nunchucks, predict: TennisSwing
id: 2099, acc: 32.97, label: , predict: VolleyballSpiking
id: 2099, acc: 70.61, label: , predict: TennisSwing
id: 2100, acc: 61.71, label: Nunchucks, predict: TennisSwing
id: 2100, acc: 32.95, label: , predict: MilitaryParade
id: 2100, acc: 70.57, label: , predict: TennisSwing
id: 2101, acc: 61.68, label: Nunchucks, predict: JugglingBalls
id: 2101, acc: 32.94, label: , predict: JugglingBalls
id: 2101, acc: 70.54, label: , predict: JugglingBalls
id: 2102, acc: 61.66, label: Nunchucks, predict: JugglingBalls
id: 2102, acc: 32.92, label: , predict: YoYo
id: 2102, acc: 70.50, label: , predict: JugglingBalls
id: 2103, acc: 61.63, label: Nunchucks, predict: JugglingBalls
id: 2103, acc: 32.91, label: , predict: YoYo
id: 2103, acc: 70.47, label: , predict: JugglingBalls
id: 2104, acc: 61.60, label: Nunchucks, predict: JugglingBalls
id: 2104, acc: 32.89, label: , predict: JugglingBalls
id: 2104, acc: 70.44, label: , predict: JugglingBalls
id: 2105, acc: 61.57, label: Nunchucks, predict: JugglingBalls
id: 2105, acc: 32.87, label: , predict: JugglingBalls
id: 2105, acc: 70.40, label: , predict: JugglingBalls
id: 2106, acc: 61.54, label: Nunchucks, predict: JugglingBalls
id: 2106, acc: 32.86, label: , predict: YoYo
id: 2106, acc: 70.37, label: , predict: JugglingBalls
id: 2107, acc: 61.56, label: Nunchucks, predict: Nunchucks
id: 2107, acc: 32.84, label: , predict: TrampolineJumping
id: 2107, acc: 70.38, label: , predict: Nunchucks
id: 2108, acc: 61.57, label: Nunchucks, predict: Nunchucks
id: 2108, acc: 32.83, label: , predict: TrampolineJumping
id: 2108, acc: 70.40, label: , predict: Nunchucks
id: 2109, acc: 61.59, label: Nunchucks, predict: Nunchucks
id: 2109, acc: 32.81, label: , predict: TrampolineJumping
id: 2109, acc: 70.41, label: , predict: Nunchucks
id: 2110, acc: 61.61, label: Nunchucks, predict: Nunchucks
id: 2110, acc: 32.80, label: , predict: TrampolineJumping
id: 2110, acc: 70.43, label: , predict: Nunchucks
id: 2111, acc: 61.58, label: Nunchucks, predict: YoYo
id: 2111, acc: 32.78, label: , predict: MilitaryParade
id: 2111, acc: 70.44, label: , predict: Nunchucks
id: 2112, acc: 61.55, label: Nunchucks, predict: PizzaTossing
id: 2112, acc: 32.77, label: , predict: MilitaryParade
id: 2112, acc: 70.41, label: , predict: PizzaTossing
id: 2113, acc: 61.52, label: Nunchucks, predict: BoxingPunchingBag
id: 2113, acc: 32.75, label: , predict: Punch
id: 2113, acc: 70.37, label: , predict: BoxingPunchingBag
id: 2114, acc: 61.49, label: Nunchucks, predict: Skiing
id: 2114, acc: 32.73, label: , predict: MilitaryParade
id: 2114, acc: 70.34, label: , predict: SalsaSpin
id: 2115, acc: 61.47, label: Nunchucks, predict: ThrowDiscus
id: 2115, acc: 32.72, label: , predict: MilitaryParade
id: 2115, acc: 70.35, label: , predict: Nunchucks
id: 2116, acc: 61.48, label: Nunchucks, predict: Nunchucks
id: 2116, acc: 32.70, label: , predict: YoYo
id: 2116, acc: 70.37, label: , predict: Nunchucks
id: 2117, acc: 61.45, label: Nunchucks, predict: SoccerJuggling
id: 2117, acc: 32.69, label: , predict: YoYo
id: 2117, acc: 70.38, label: , predict: Nunchucks
id: 2118, acc: 61.43, label: Nunchucks, predict: YoYo
id: 2118, acc: 32.67, label: , predict: YoYo
id: 2118, acc: 70.40, label: , predict: Nunchucks
id: 2119, acc: 61.40, label: ParallelBars, predict: UnevenBars
id: 2119, acc: 32.66, label: , predict: UnevenBars
id: 2119, acc: 70.36, label: , predict: UnevenBars
id: 2120, acc: 61.37, label: ParallelBars, predict: VolleyballSpiking
id: 2120, acc: 32.64, label: , predict: Punch
id: 2120, acc: 70.33, label: , predict: VolleyballSpiking
id: 2121, acc: 61.39, label: ParallelBars, predict: ParallelBars
id: 2121, acc: 32.67, label: , predict: ParallelBars
id: 2121, acc: 70.34, label: , predict: ParallelBars
id: 2122, acc: 61.40, label: ParallelBars, predict: ParallelBars
id: 2122, acc: 32.70, label: , predict: ParallelBars
id: 2122, acc: 70.36, label: , predict: ParallelBars
id: 2123, acc: 61.42, label: ParallelBars, predict: ParallelBars
id: 2123, acc: 32.74, label: , predict: ParallelBars
id: 2123, acc: 70.37, label: , predict: ParallelBars
id: 2124, acc: 61.44, label: ParallelBars, predict: ParallelBars
id: 2124, acc: 32.77, label: , predict: ParallelBars
id: 2124, acc: 70.39, label: , predict: ParallelBars
id: 2125, acc: 61.46, label: ParallelBars, predict: ParallelBars
id: 2125, acc: 32.75, label: , predict: Bowling
id: 2125, acc: 70.40, label: , predict: ParallelBars
id: 2126, acc: 61.43, label: ParallelBars, predict: UnevenBars
id: 2126, acc: 32.74, label: , predict: CricketBowling
id: 2126, acc: 70.37, label: , predict: UnevenBars
id: 2127, acc: 61.40, label: ParallelBars, predict: UnevenBars
id: 2127, acc: 32.72, label: , predict: UnevenBars
id: 2127, acc: 70.33, label: , predict: UnevenBars
id: 2128, acc: 61.37, label: ParallelBars, predict: UnevenBars
id: 2128, acc: 32.71, label: , predict: UnevenBars
id: 2128, acc: 70.30, label: , predict: UnevenBars
id: 2129, acc: 61.39, label: ParallelBars, predict: ParallelBars
id: 2129, acc: 32.74, label: , predict: ParallelBars
id: 2129, acc: 70.31, label: , predict: ParallelBars
id: 2130, acc: 61.41, label: ParallelBars, predict: ParallelBars
id: 2130, acc: 32.77, label: , predict: ParallelBars
id: 2130, acc: 70.33, label: , predict: ParallelBars
id: 2131, acc: 61.43, label: ParallelBars, predict: ParallelBars
id: 2131, acc: 32.75, label: , predict: BandMarching
id: 2131, acc: 70.34, label: , predict: ParallelBars
id: 2132, acc: 61.44, label: ParallelBars, predict: ParallelBars
id: 2132, acc: 32.74, label: , predict: PommelHorse
id: 2132, acc: 70.36, label: , predict: ParallelBars
id: 2133, acc: 61.46, label: ParallelBars, predict: ParallelBars
id: 2133, acc: 32.72, label: , predict: PommelHorse
id: 2133, acc: 70.37, label: , predict: ParallelBars
id: 2134, acc: 61.48, label: ParallelBars, predict: ParallelBars
id: 2134, acc: 32.71, label: , predict: CricketBowling
id: 2134, acc: 70.38, label: , predict: ParallelBars
id: 2135, acc: 61.50, label: ParallelBars, predict: ParallelBars
id: 2135, acc: 32.69, label: , predict: CricketBowling
id: 2135, acc: 70.40, label: , predict: ParallelBars
id: 2136, acc: 61.52, label: ParallelBars, predict: ParallelBars
id: 2136, acc: 32.68, label: , predict: CricketBowling
id: 2136, acc: 70.41, label: , predict: ParallelBars
id: 2137, acc: 61.53, label: ParallelBars, predict: ParallelBars
id: 2137, acc: 32.71, label: , predict: ParallelBars
id: 2137, acc: 70.43, label: , predict: ParallelBars
id: 2138, acc: 61.55, label: ParallelBars, predict: ParallelBars
id: 2138, acc: 32.69, label: , predict: FloorGymnastics
id: 2138, acc: 70.44, label: , predict: ParallelBars
id: 2139, acc: 61.57, label: ParallelBars, predict: ParallelBars
id: 2139, acc: 32.68, label: , predict: RopeClimbing
id: 2139, acc: 70.45, label: , predict: ParallelBars
id: 2140, acc: 61.59, label: ParallelBars, predict: ParallelBars
id: 2140, acc: 32.66, label: , predict: FloorGymnastics
id: 2140, acc: 70.47, label: , predict: ParallelBars
id: 2141, acc: 61.61, label: ParallelBars, predict: ParallelBars
id: 2141, acc: 32.65, label: , predict: FloorGymnastics
id: 2141, acc: 70.48, label: , predict: ParallelBars
id: 2142, acc: 61.58, label: ParallelBars, predict: RopeClimbing
id: 2142, acc: 32.63, label: , predict: RopeClimbing
id: 2142, acc: 70.49, label: , predict: ParallelBars
id: 2143, acc: 61.60, label: ParallelBars, predict: ParallelBars
id: 2143, acc: 32.66, label: , predict: ParallelBars
id: 2143, acc: 70.51, label: , predict: ParallelBars
id: 2144, acc: 61.61, label: ParallelBars, predict: ParallelBars
id: 2144, acc: 32.70, label: , predict: ParallelBars
id: 2144, acc: 70.52, label: , predict: ParallelBars
id: 2145, acc: 61.63, label: ParallelBars, predict: ParallelBars
id: 2145, acc: 32.73, label: , predict: ParallelBars
id: 2145, acc: 70.54, label: , predict: ParallelBars
id: 2146, acc: 61.65, label: ParallelBars, predict: ParallelBars
id: 2146, acc: 32.76, label: , predict: ParallelBars
id: 2146, acc: 70.55, label: , predict: ParallelBars
id: 2147, acc: 61.67, label: ParallelBars, predict: ParallelBars
id: 2147, acc: 32.74, label: , predict: MilitaryParade
id: 2147, acc: 70.56, label: , predict: ParallelBars
id: 2148, acc: 61.69, label: ParallelBars, predict: ParallelBars
id: 2148, acc: 32.77, label: , predict: ParallelBars
id: 2148, acc: 70.58, label: , predict: ParallelBars
id: 2149, acc: 61.70, label: ParallelBars, predict: ParallelBars
id: 2149, acc: 32.81, label: , predict: ParallelBars
id: 2149, acc: 70.59, label: , predict: ParallelBars
id: 2150, acc: 61.72, label: ParallelBars, predict: ParallelBars
id: 2150, acc: 32.84, label: , predict: ParallelBars
id: 2150, acc: 70.60, label: , predict: ParallelBars
id: 2151, acc: 61.74, label: ParallelBars, predict: ParallelBars
id: 2151, acc: 32.87, label: , predict: ParallelBars
id: 2151, acc: 70.62, label: , predict: ParallelBars
id: 2152, acc: 61.76, label: ParallelBars, predict: ParallelBars
id: 2152, acc: 32.90, label: , predict: ParallelBars
id: 2152, acc: 70.63, label: , predict: ParallelBars
id: 2153, acc: 61.77, label: ParallelBars, predict: ParallelBars
id: 2153, acc: 32.93, label: , predict: ParallelBars
id: 2153, acc: 70.65, label: , predict: ParallelBars
id: 2154, acc: 61.79, label: ParallelBars, predict: ParallelBars
id: 2154, acc: 32.96, label: , predict: ParallelBars
id: 2154, acc: 70.66, label: , predict: ParallelBars
id: 2155, acc: 61.81, label: ParallelBars, predict: ParallelBars
id: 2155, acc: 32.99, label: , predict: ParallelBars
id: 2155, acc: 70.67, label: , predict: ParallelBars
id: 2156, acc: 61.78, label: PizzaTossing, predict: ThrowDiscus
id: 2156, acc: 32.98, label: , predict: BenchPress
id: 2156, acc: 70.64, label: , predict: Shotput
id: 2157, acc: 61.75, label: PizzaTossing, predict: Bowling
id: 2157, acc: 32.96, label: , predict: Bowling
id: 2157, acc: 70.61, label: , predict: Mixing
id: 2158, acc: 61.72, label: PizzaTossing, predict: TrampolineJumping
id: 2158, acc: 32.95, label: , predict: MilitaryParade
id: 2158, acc: 70.57, label: , predict: SkateBoarding
id: 2159, acc: 61.70, label: PizzaTossing, predict: TrampolineJumping
id: 2159, acc: 32.93, label: , predict: MilitaryParade
id: 2159, acc: 70.54, label: , predict: Mixing
id: 2160, acc: 61.67, label: PizzaTossing, predict: PullUps
id: 2160, acc: 32.92, label: , predict: PullUps
id: 2160, acc: 70.51, label: , predict: PullUps
id: 2161, acc: 61.64, label: PizzaTossing, predict: PullUps
id: 2161, acc: 32.90, label: , predict: MilitaryParade
id: 2161, acc: 70.48, label: , predict: PullUps
id: 2162, acc: 61.61, label: PizzaTossing, predict: PullUps
id: 2162, acc: 32.89, label: , predict: MilitaryParade
id: 2162, acc: 70.44, label: , predict: PullUps
id: 2163, acc: 61.58, label: PizzaTossing, predict: JumpingJack
id: 2163, acc: 32.87, label: , predict: MilitaryParade
id: 2163, acc: 70.41, label: , predict: JumpingJack
id: 2164, acc: 61.55, label: PizzaTossing, predict: BenchPress
id: 2164, acc: 32.86, label: , predict: PushUps
id: 2164, acc: 70.38, label: , predict: BenchPress
id: 2165, acc: 61.52, label: PizzaTossing, predict: TrampolineJumping
id: 2165, acc: 32.84, label: , predict: MilitaryParade
id: 2165, acc: 70.35, label: , predict: HeadMassage
id: 2166, acc: 61.50, label: PizzaTossing, predict: TrampolineJumping
id: 2166, acc: 32.83, label: , predict: HeadMassage
id: 2166, acc: 70.31, label: , predict: HeadMassage
id: 2167, acc: 61.47, label: PizzaTossing, predict: PushUps
id: 2167, acc: 32.81, label: , predict: MilitaryParade
id: 2167, acc: 70.28, label: , predict: PushUps
id: 2168, acc: 61.44, label: PizzaTossing, predict: TrampolineJumping
id: 2168, acc: 32.80, label: , predict: MilitaryParade
id: 2168, acc: 70.25, label: , predict: PushUps
id: 2169, acc: 61.41, label: PizzaTossing, predict: GolfSwing
id: 2169, acc: 32.78, label: , predict: MilitaryParade
id: 2169, acc: 70.26, label: , predict: PizzaTossing
id: 2170, acc: 61.38, label: PizzaTossing, predict: GolfSwing
id: 2170, acc: 32.76, label: , predict: MilitaryParade
id: 2170, acc: 70.23, label: , predict: Nunchucks
id: 2171, acc: 61.35, label: PizzaTossing, predict: Shotput
id: 2171, acc: 32.75, label: , predict: MilitaryParade
id: 2171, acc: 70.20, label: , predict: Shotput
id: 2172, acc: 61.33, label: PizzaTossing, predict: TrampolineJumping
id: 2172, acc: 32.73, label: , predict: TrampolineJumping
id: 2172, acc: 70.21, label: , predict: PizzaTossing
id: 2173, acc: 61.30, label: PizzaTossing, predict: ThrowDiscus
id: 2173, acc: 32.72, label: , predict: TrampolineJumping
id: 2173, acc: 70.23, label: , predict: PizzaTossing
id: 2174, acc: 61.27, label: PizzaTossing, predict: ThrowDiscus
id: 2174, acc: 32.70, label: , predict: MilitaryParade
id: 2174, acc: 70.19, label: , predict: ThrowDiscus
id: 2175, acc: 61.24, label: PizzaTossing, predict: ThrowDiscus
id: 2175, acc: 32.69, label: , predict: GolfSwing
id: 2175, acc: 70.16, label: , predict: GolfSwing
id: 2176, acc: 61.21, label: PizzaTossing, predict: PlayingTabla
id: 2176, acc: 32.67, label: , predict: MilitaryParade
id: 2176, acc: 70.13, label: , predict: JugglingBalls
id: 2177, acc: 61.19, label: PizzaTossing, predict: HulaHoop
id: 2177, acc: 32.66, label: , predict: MilitaryParade
id: 2177, acc: 70.10, label: , predict: JugglingBalls
id: 2178, acc: 61.16, label: PizzaTossing, predict: HulaHoop
id: 2178, acc: 32.64, label: , predict: HulaHoop
id: 2178, acc: 70.11, label: , predict: PizzaTossing
id: 2179, acc: 61.13, label: PizzaTossing, predict: HulaHoop
id: 2179, acc: 32.63, label: , predict: HulaHoop
id: 2179, acc: 70.12, label: , predict: PizzaTossing
id: 2180, acc: 61.10, label: PizzaTossing, predict: Bowling
id: 2180, acc: 32.61, label: , predict: Bowling
id: 2180, acc: 70.14, label: , predict: PizzaTossing
id: 2181, acc: 61.07, label: PizzaTossing, predict: RopeClimbing
id: 2181, acc: 32.60, label: , predict: Bowling
id: 2181, acc: 70.15, label: , predict: PizzaTossing
id: 2182, acc: 61.09, label: PizzaTossing, predict: PizzaTossing
id: 2182, acc: 32.58, label: , predict: Bowling
id: 2182, acc: 70.16, label: , predict: PizzaTossing
id: 2183, acc: 61.06, label: PizzaTossing, predict: ShavingBeard
id: 2183, acc: 32.57, label: , predict: HeadMassage
id: 2183, acc: 70.13, label: , predict: ShavingBeard
id: 2184, acc: 61.03, label: PizzaTossing, predict: Bowling
id: 2184, acc: 32.55, label: , predict: Bowling
id: 2184, acc: 70.10, label: , predict: Bowling
id: 2185, acc: 61.01, label: PizzaTossing, predict: Lunges
id: 2185, acc: 32.54, label: , predict: Lunges
id: 2185, acc: 70.07, label: , predict: Lunges
id: 2186, acc: 60.98, label: PizzaTossing, predict: Lunges
id: 2186, acc: 32.53, label: , predict: Lunges
id: 2186, acc: 70.04, label: , predict: Lunges
id: 2187, acc: 60.95, label: PizzaTossing, predict: Lunges
id: 2187, acc: 32.51, label: , predict: Lunges
id: 2187, acc: 70.00, label: , predict: Lunges
id: 2188, acc: 60.92, label: PizzaTossing, predict: Lunges
id: 2188, acc: 32.50, label: , predict: Lunges
id: 2188, acc: 69.97, label: , predict: Lunges
id: 2189, acc: 60.94, label: PlayingCello, predict: PlayingCello
id: 2189, acc: 32.53, label: , predict: PlayingCello
id: 2189, acc: 69.99, label: , predict: PlayingCello
id: 2190, acc: 60.96, label: PlayingCello, predict: PlayingCello
id: 2190, acc: 32.56, label: , predict: PlayingCello
id: 2190, acc: 70.00, label: , predict: PlayingCello
id: 2191, acc: 60.98, label: PlayingCello, predict: PlayingCello
id: 2191, acc: 32.59, label: , predict: PlayingCello
id: 2191, acc: 69.97, label: , predict: PlayingDhol
id: 2192, acc: 60.99, label: PlayingCello, predict: PlayingCello
id: 2192, acc: 32.62, label: , predict: PlayingCello
id: 2192, acc: 69.94, label: , predict: PlayingDhol
id: 2193, acc: 60.97, label: PlayingCello, predict: GolfSwing
id: 2193, acc: 32.60, label: , predict: MilitaryParade
id: 2193, acc: 69.90, label: , predict: PlayingDhol
id: 2194, acc: 60.94, label: PlayingCello, predict: GolfSwing
id: 2194, acc: 32.63, label: , predict: PlayingCello
id: 2194, acc: 69.87, label: , predict: PlayingDhol
id: 2195, acc: 60.96, label: PlayingCello, predict: PlayingCello
id: 2195, acc: 32.67, label: , predict: PlayingCello
id: 2195, acc: 69.89, label: , predict: PlayingCello
id: 2196, acc: 60.93, label: PlayingCello, predict: ThrowDiscus
id: 2196, acc: 32.65, label: , predict: MilitaryParade
id: 2196, acc: 69.85, label: , predict: ThrowDiscus
id: 2197, acc: 60.90, label: PlayingCello, predict: ThrowDiscus
id: 2197, acc: 32.64, label: , predict: MilitaryParade
id: 2197, acc: 69.82, label: , predict: ThrowDiscus
id: 2198, acc: 60.87, label: PlayingCello, predict: HammerThrow
id: 2198, acc: 32.62, label: , predict: MilitaryParade
id: 2198, acc: 69.79, label: , predict: HammerThrow
id: 2199, acc: 60.85, label: PlayingCello, predict: Rowing
id: 2199, acc: 32.61, label: , predict: MilitaryParade
id: 2199, acc: 69.76, label: , predict: BenchPress
id: 2200, acc: 60.82, label: PlayingCello, predict: ThrowDiscus
id: 2200, acc: 32.59, label: , predict: MilitaryParade
id: 2200, acc: 69.73, label: , predict: ThrowDiscus
id: 2201, acc: 60.79, label: PlayingCello, predict: HammerThrow
id: 2201, acc: 32.58, label: , predict: MilitaryParade
id: 2201, acc: 69.70, label: , predict: HammerThrow
id: 2202, acc: 60.76, label: PlayingCello, predict: ThrowDiscus
id: 2202, acc: 32.56, label: , predict: MilitaryParade
id: 2202, acc: 69.66, label: , predict: ThrowDiscus
id: 2203, acc: 60.74, label: PlayingCello, predict: WritingOnBoard
id: 2203, acc: 32.55, label: , predict: MilitaryParade
id: 2203, acc: 69.63, label: , predict: PlayingViolin
id: 2204, acc: 60.71, label: PlayingCello, predict: GolfSwing
id: 2204, acc: 32.53, label: , predict: MilitaryParade
id: 2204, acc: 69.60, label: , predict: HandstandWalking
id: 2205, acc: 60.68, label: PlayingCello, predict: RopeClimbing
id: 2205, acc: 32.52, label: , predict: MilitaryParade
id: 2205, acc: 69.57, label: , predict: PlayingViolin
id: 2206, acc: 60.65, label: PlayingCello, predict: MilitaryParade
id: 2206, acc: 32.50, label: , predict: MilitaryParade
id: 2206, acc: 69.54, label: , predict: PlayingViolin
id: 2207, acc: 60.67, label: PlayingCello, predict: PlayingCello
id: 2207, acc: 32.53, label: , predict: PlayingCello
id: 2207, acc: 69.55, label: , predict: PlayingCello
id: 2208, acc: 60.69, label: PlayingCello, predict: PlayingCello
id: 2208, acc: 32.56, label: , predict: PlayingCello
id: 2208, acc: 69.57, label: , predict: PlayingCello
id: 2209, acc: 60.71, label: PlayingCello, predict: PlayingCello
id: 2209, acc: 32.59, label: , predict: PlayingCello
id: 2209, acc: 69.58, label: , predict: PlayingCello
id: 2210, acc: 60.72, label: PlayingCello, predict: PlayingCello
id: 2210, acc: 32.58, label: , predict: BenchPress
id: 2210, acc: 69.59, label: , predict: PlayingCello
id: 2211, acc: 60.74, label: PlayingCello, predict: PlayingCello
id: 2211, acc: 32.56, label: , predict: BenchPress
id: 2211, acc: 69.61, label: , predict: PlayingCello
id: 2212, acc: 60.76, label: PlayingCello, predict: PlayingCello
id: 2212, acc: 32.55, label: , predict: BenchPress
id: 2212, acc: 69.62, label: , predict: PlayingCello
id: 2213, acc: 60.78, label: PlayingCello, predict: PlayingCello
id: 2213, acc: 32.54, label: , predict: BenchPress
id: 2213, acc: 69.63, label: , predict: PlayingCello
id: 2214, acc: 60.79, label: PlayingCello, predict: PlayingCello
id: 2214, acc: 32.57, label: , predict: PlayingCello
id: 2214, acc: 69.65, label: , predict: PlayingCello
id: 2215, acc: 60.81, label: PlayingCello, predict: PlayingCello
id: 2215, acc: 32.60, label: , predict: PlayingCello
id: 2215, acc: 69.66, label: , predict: PlayingCello
id: 2216, acc: 60.83, label: PlayingCello, predict: PlayingCello
id: 2216, acc: 32.63, label: , predict: PlayingCello
id: 2216, acc: 69.68, label: , predict: PlayingCello
id: 2217, acc: 60.85, label: PlayingCello, predict: PlayingCello
id: 2217, acc: 32.66, label: , predict: PlayingCello
id: 2217, acc: 69.69, label: , predict: PlayingCello
id: 2218, acc: 60.87, label: PlayingCello, predict: PlayingCello
